name,creditScore,income,loanAmount,monthDuration,approval,rate,yearlyReimbursement,loanAmountOnIncome,yearlyReimbursementOnIncome
John Doe,831,245266,1787500,18, false,0,0,7.288005675,0
John Doe,707,81117,1951334,13, false,0,0,24.05579595,0
John Doe,431,23916,982213,18, false,0.08,105390.2374,41.06928416,4.406683284
John Doe,797,247853,1327729,3, false,0,0,5.35692124,0
John Doe,565,42210,297722,29, false,0.085,27773.52117,7.053352286,0.657984392
John Doe,730,10535,1520720,6, false,0,0,144.3493118,0
John Doe,746,287449,1385144,19, false,0,0,4.818746978,0
John Doe,831,29820,904110,16, false,0.067,92248.44738,30.31891348,3.093509302
John Doe,434,67442,1219286,28, false,0,0,18.07903087,0
John Doe,745,241876,423536,9, true,0.063,64008.27189,1.751045991,0.264632588
John Doe,438,253564,1768604,6, false,0,0,6.974980675,0
John Doe,630,187062,495802,4, false,0.055,152761.2912,2.650468829,0.816634545
John Doe,813,216143,1951143,8, false,0,0,9.027093174,0
John Doe,431,232946,1729638,19, false,0,0,7.425059885,0
John Doe,632,86570,674299,5, false,0.059,176726.1248,7.789060876,2.041424567
John Doe,835,37435,1018849,21, false,0,0,27.2164819,0
John Doe,762,206269,1649676,30, false,0,0,7.997692334,0
John Doe,530,293583,721033,21, false,0.08,71095.99386,2.455976674,0.24216659
John Doe,597,31282,1279604,30, false,0,0,40.90544083,0
John Doe,815,205819,619400,6, false,0.059,125759.4796,3.009440333,0.611019778
John Doe,620,160468,629312,12, false,0.063,75578.36605,3.921728943,0.47098715
John Doe,600,107516,993965,7, false,0.059,192671.2128,9.244810075,1.792023632
John Doe,529,110669,197522,16, true,0.067,20841.92643,1.784799718,0.18832669
John Doe,352,277227,1942618,23, false,0,0,7.007318912,0
John Doe,786,172053,1716225,22, false,0,0,9.97497864,0
John Doe,311,150746,1851899,10, false,0,0,12.28489645,0
John Doe,651,247304,1854209,23, false,0,0,7.497691101,0
John Doe,686,9267,1100420,15, false,0,0,118.7460883,0
John Doe,583,98373,1744029,30, false,0,0,17.72873654,0
John Doe,506,21131,381935,28, false,0.085,35993.94944,18.07462969,1.703371797
John Doe,630,240979,1442539,12, false,0,0,5.98616062,0
John Doe,724,192434,1876069,17, false,0,0,9.749155555,0
John Doe,653,219362,483880,3, false,0.055,246354.4475,2.205851515,1.123049788
John Doe,699,276637,507544,18, true,0.08,53401.07593,1.834693118,0.193036636
John Doe,309,149604,772458,6, false,0.059,169169.3467,5.163351247,1.130780906
John Doe,795,87265,72791,25, true,0.08,6763.229995,0.834137398,0.077502206
John Doe,364,9122,342431,6, false,0.059,76006.27773,37.53902653,8.332194445
John Doe,628,252989,1648427,10, false,0,0,6.515805035,0
John Doe,584,100854,598627,9, false,0.063,87313.20863,5.935580146,0.865738678
John Doe,497,148513,720226,29, false,0.085,67280.80343,4.849582191,0.453029724
John Doe,462,194056,1139582,28, false,0,0,5.872438884,0
John Doe,401,195474,1393697,23, false,0,0,7.129833124,0
John Doe,814,108061,203121,5, false,0.059,47009.52059,1.879688324,0.435027629
John Doe,618,68310,1096638,20, false,0,0,16.05384278,0
John Doe,425,112386,193993,4, false,0.055,63828.52101,1.726131369,0.567940144
John Doe,604,94219,1807452,18, false,0,0,19.18351925,0
John Doe,656,275436,145728,30, true,0.085,13462.63604,0.529081166,0.048877547
John Doe,652,232643,1206508,16, false,0,0,5.186091995,0
John Doe,314,46827,797843,6, false,0.059,179527.9168,17.03809768,3.833854759
John Doe,742,157465,1636209,16, false,0,0,10.39093767,0
John Doe,759,154973,1166648,14, false,0,0,7.528072632,0
John Doe,518,188546,472198,26, true,0.085,45369.84847,2.50441802,0.24063013
John Doe,515,74747,1953336,26, false,0,0,26.13263409,0
John Doe,410,293230,775573,6, false,0.059,169851.5359,2.644930601,0.579243379
John Doe,534,160240,1236156,5, false,0,0,7.714403395,0
John Doe,717,63029,955090,9, false,0.063,148745.2039,15.15318346,2.359948657
John Doe,453,268309,971959,17, false,0.067,96700.01906,3.622535957,0.360405425
John Doe,404,96192,878875,17, false,0.067,87204.31592,9.136674568,0.90656516
John Doe,803,150781,1693068,30, false,0,0,11.22865613,0
John Doe,379,259046,1415679,1, false,0,0,5.464971472,0
John Doe,654,180939,203531,19, true,0.08,21325.71573,1.124859759,0.117861355
John Doe,641,153732,953431,10, false,0.063,128750.9535,6.201903312,0.837502624
John Doe,331,274954,298604,6, false,0.059,65394.67985,1.086014388,0.23783862
John Doe,532,178727,953798,28, false,0.085,90096.53419,5.336619537,0.504101418
John Doe,452,275842,1765574,28, false,0,0,6.400671399,0
John Doe,801,292770,1190459,15, false,0,0,4.066191891,0
John Doe,756,298789,1854517,24, false,0,0,6.206778027,0
John Doe,646,189596,1839240,12, false,0,0,9.70083757,0
John Doe,619,287407,1684583,4, false,0,0,5.861315138,0
John Doe,655,187396,112565,23, true,0.08,10830.2463,0.600679844,0.05779337
John Doe,763,153804,1794118,18, false,0,0,11.6649632,0
John Doe,525,255679,449726,23, true,0.08,43154.15151,1.758947743,0.168782542
John Doe,367,56970,1339255,13, false,0,0,23.50807443,0
John Doe,302,136236,1398117,7, false,0,0,10.26246367,0
John Doe,628,207744,852089,8, false,0.059,140870.8656,4.101629891,0.67809836
John Doe,649,202161,977284,7, false,0.059,187342.9236,4.834186614,0.926701607
John Doe,656,250760,1511779,23, false,0,0,6.028788483,0
John Doe,637,298097,1454723,17, false,0,0,4.880032338,0
John Doe,749,98795,1553748,11, false,0,0,15.72699023,0
John Doe,681,269664,745753,22, true,0.08,72658.78995,2.765489646,0.269441935
John Doe,347,249748,706789,19, false,0.08,73459.67384,2.830008649,0.294135184
John Doe,717,144640,964387,1, false,0.055,1315496.376,6.667498617,9.094969412
John Doe,411,176087,1836697,24, false,0,0,10.43062236,0
John Doe,774,142248,601259,20, false,0.08,61090.74785,4.22683623,0.42946648
John Doe,792,198703,688601,8, false,0.059,109991.5527,3.465478629,0.553547519
John Doe,550,49696,1210845,2, false,0,0,24.36503944,0
John Doe,682,157178,1627538,7, false,0,0,10.3547443,0
John Doe,713,1873,894167,1, false,0.055,1561088.612,477.3982915,833.4696272
John Doe,806,114937,415877,14, false,0.067,47622.37448,3.61830394,0.414334587
John Doe,715,186257,1024957,11, false,0,0,5.502918011,0
John Doe,555,46697,643627,22, false,0.08,62528.79673,13.78304816,1.339032416
John Doe,323,71366,1065137,8, false,0,0,14.92499229,0
John Doe,639,286016,718869,19, true,0.08,73991.83727,2.513387363,0.258698245
John Doe,660,144317,646905,13, false,0.067,75590.76523,4.482528046,0.52378282
John Doe,527,259440,74570,2, true,0.055,54835.42484,0.287426765,0.211360719
John Doe,769,157804,779558,4, false,0.055,226017.5138,4.940039543,1.43226733
John Doe,459,130170,167908,19, true,0.08,17416.90474,1.28991319,0.133801219
John Doe,401,115408,704382,16, false,0.067,72293.01182,6.103407043,0.626412483
John Doe,377,55976,1120480,25, false,0,0,20.01715021,0
John Doe,671,198787,923779,16, false,0.067,96255.61123,4.647079537,0.484214819
John Doe,654,253171,1622827,13, false,0,0,6.410003515,0
John Doe,745,113060,1843797,13, false,0,0,16.30812843,0
John Doe,742,129178,1623723,2, false,0,0,12.56965582,0
John Doe,521,45193,1583190,17, false,0,0,35.03175271,0
John Doe,651,111155,931519,29, false,0.085,87266.43246,8.380360758,0.785087782
John Doe,782,112320,1326944,24, false,0,0,11.81396011,0
John Doe,501,76088,228185,7, false,0.059,40656.4047,2.998961729,0.534333991
John Doe,322,85814,1366355,10, false,0,0,15.92228541,0
John Doe,416,80147,161842,8, true,0.059,28009.51831,2.01931451,0.349476815
John Doe,729,196126,1118467,3, false,0,0,5.702798201,0
John Doe,398,51165,1634856,7, false,0,0,31.95262386,0
John Doe,642,31661,121026,8, false,0.059,20008.51717,3.822557721,0.631960998
John Doe,366,40007,1604608,12, false,0,0,40.10818107,0
John Doe,658,191485,1639837,1, false,0,0,8.563788286,0
John Doe,776,24181,594763,17, false,0.067,59660.15707,24.59629461,2.46723283
John Doe,552,130746,1207023,3, false,0,0,9.231815887,0
John Doe,649,103045,1576404,17, false,0,0,15.29820952,0
John Doe,679,164280,453455,17, true,0.067,45869.78224,2.760256879,0.279217082
John Doe,752,58936,290089,7, false,0.059,56231.15447,4.922101941,0.954105376
John Doe,389,277811,47599,25, true,0.08,4451.792084,0.171335908,0.016024535
John Doe,519,55778,779498,9, false,0.063,119564.9869,13.97500807,2.143586843
John Doe,760,217980,1665877,22, false,0,0,7.642338747,0
John Doe,621,87425,701550,26, false,0.085,67283.53825,8.024592508,0.769614392
John Doe,818,17763,675040,2, false,0.055,371890.2275,38.00258965,20.93622854
John Doe,449,236056,642128,27, false,0.085,61258.60918,2.720235876,0.2595088
John Doe,440,208628,1802060,23, false,0,0,8.637670878,0
John Doe,694,278236,444879,26, true,0.085,42784.48974,1.59892681,0.153770503
John Doe,532,216443,1417915,20, false,0,0,6.55098571,0
John Doe,534,37269,665943,18, false,0.08,70976.85099,17.86855027,1.904447422
John Doe,354,46183,1302907,16, false,0,0,28.21183119,0
John Doe,635,87696,1381543,24, false,0,0,15.7537744,0
John Doe,688,287921,746502,28, true,0.085,70405.33878,2.592732034,0.244530058
John Doe,545,116379,348434,3, false,0.055,154303.4004,2.993959391,1.325869791
John Doe,417,100646,1636289,15, false,0,0,16.2578642,0
John Doe,842,137643,1068562,21, false,0,0,7.763286182,0
John Doe,659,23630,599577,29, false,0.085,55818.5768,25.37355057,2.362191147
John Doe,590,183195,726652,10, false,0.063,104553.8705,3.966549305,0.570724477
John Doe,826,70354,287100,8, false,0.059,46644.04701,4.080791426,0.66299069
John Doe,625,84725,1809574,13, false,0,0,21.35820596,0
John Doe,404,65461,1259896,19, false,0,0,19.24651319,0
John Doe,488,264659,1004587,7, false,0,0,3.795778719,0
John Doe,751,99422,1604806,6, false,0,0,16.14135704,0
John Doe,773,232704,704075,2, false,0.055,624443.4494,3.025624828,2.683423789
John Doe,386,2314,1027312,3, false,0,0,443.9550562,0
John Doe,517,169787,1080027,20, false,0,0,6.361070047,0
John Doe,624,151526,637336,11, false,0.063,85554.6788,4.206116442,0.564620453
John Doe,303,191549,663987,8, false,0.059,106957.7497,3.466408073,0.558383232
John Doe,607,247639,1557656,12, false,0,0,6.290027015,0
John Doe,334,228523,1077807,8, false,0,0,4.716404913,0
John Doe,676,258060,1668041,12, false,0,0,6.463771991,0
John Doe,396,204905,1876520,14, false,0,0,9.158000049,0
John Doe,362,174166,1792098,16, false,0,0,10.28959728,0
John Doe,749,240909,224804,3, false,0.055,99554.06655,0.933149031,0.413243451
John Doe,744,60164,1197854,18, false,0,0,19.90981318,0
John Doe,829,51087,639518,19, false,0.08,65824.38773,12.51821403,1.28847628
John Doe,760,241277,1895903,5, false,0,0,7.857785864,0
John Doe,466,251796,1568109,17, false,0,0,6.22769623,0
John Doe,526,256207,577669,23, true,0.08,55142.6478,2.254696398,0.215226937
John Doe,679,171813,1880275,16, false,0,0,10.94372952,0
John Doe,787,50388,1557071,28, false,0,0,30.9016234,0
John Doe,438,160766,141274,21, true,0.08,13995.56035,0.878755458,0.087055474
John Doe,480,149038,396346,18, true,0.08,42624.40063,2.659362042,0.285996864
John Doe,531,297674,991054,6, false,0.059,201218.0098,3.329326713,0.675967702
John Doe,368,104243,364565,19, false,0.08,37382.55532,3.497261207,0.358609742
John Doe,510,186968,224582,6, true,0.059,46151.81547,1.201178811,0.246843393
John Doe,763,160638,1067632,30, false,0,0,6.646198284,0
John Doe,716,119703,1874322,9, false,0,0,15.65810381,0
John Doe,753,127162,1792400,15, false,0,0,14.09540586,0
John Doe,601,134280,323785,16, true,0.067,33231.1059,2.411267501,0.247476213
John Doe,680,145774,1834703,4, false,0,0,12.58594125,0
John Doe,842,2371,1287963,20, false,0,0,543.2150991,0
John Doe,616,225057,560059,4, false,0.055,176277.6091,2.488520686,0.783257615
John Doe,628,243500,407782,27, true,0.085,38802.67906,1.674669405,0.159353918
John Doe,755,190877,1623893,2, false,0,0,8.507536267,0
John Doe,354,145016,715506,10, false,0.063,99644.1945,4.933979699,0.687125521
John Doe,790,126464,1821321,28, false,0,0,14.40189303,0
John Doe,552,75214,799205,21, false,0.08,78803.98508,10.62574787,1.047730277
John Doe,565,29523,1829585,7, false,0,0,61.97151374,0
John Doe,684,75894,58686,20, true,0.08,6006.464626,0.773262709,0.079142813
John Doe,336,48826,1752721,19, false,0,0,35.89728833,0
John Doe,337,139539,1902934,22, false,0,0,13.63729137,0
John Doe,759,41790,1200125,29, false,0,0,28.71799474,0
John Doe,711,5964,459380,10, false,0.063,63975.07508,77.02548625,10.72687376
John Doe,678,177932,669519,18, false,0.08,71838.55882,3.762780163,0.403741647
John Doe,702,277127,686027,11, true,0.063,88489.65105,2.475496794,0.319310825
John Doe,681,131210,520011,28, false,0.085,48750.86834,3.963196403,0.371548421
John Doe,538,177979,505275,10, false,0.063,70816.65743,2.838958529,0.397893333
John Doe,718,132720,1791181,1, false,0,0,13.49593882,0
John Doe,634,199625,1488621,29, false,0,0,7.457087038,0
John Doe,772,190100,1746496,3, false,0,0,9.187248816,0
John Doe,523,120606,958352,10, false,0.063,136071.8776,7.946138666,1.128234728
John Doe,652,112491,1210033,20, false,0,0,10.75670943,0
John Doe,793,17222,1348821,1, false,0,0,78.31964929,0
John Doe,495,71819,659146,11, false,0.063,87962.94404,9.17787772,1.224786533
John Doe,767,157011,1967559,14, false,0,0,12.53134494,0
John Doe,828,189184,1485859,26, false,0,0,7.854041568,0
John Doe,453,215960,1565663,26, false,0,0,7.249782367,0
John Doe,508,186795,1918760,28, false,0,0,10.27200942,0
John Doe,719,222746,1486803,2, false,0,0,6.674880806,0
John Doe,552,213451,595893,21, true,0.08,59127.14805,2.791708636,0.277005721
John Doe,354,298189,1702705,25, false,0,0,5.710153627,0
John Doe,758,128155,707489,8, false,0.059,111156.0816,5.520572744,0.867356573
John Doe,308,18756,316643,19, false,0.08,32529.72765,16.88222435,1.734363811
John Doe,839,250087,1713772,24, false,0,0,6.852703259,0
John Doe,640,65834,1650855,8, false,0,0,25.07602455,0
John Doe,507,112370,1834833,28, false,0,0,16.32849515,0
John Doe,592,61948,1822874,17, false,0,0,29.42587331,0
John Doe,378,245764,1472652,6, false,0,0,5.9921388,0
John Doe,591,208099,1722528,12, false,0,0,8.27744487,0
John Doe,504,290549,1344634,7, false,0,0,4.627907857,0
John Doe,373,298007,957399,8, false,0.059,162625.1821,3.212672857,0.545709269
John Doe,810,160022,986853,3, false,0.055,423403.8908,6.16698329,2.645910505
John Doe,717,152765,40266,25, true,0.08,3745.264971,0.263581318,0.024516512
John Doe,652,46851,1246038,21, false,0,0,26.59576103,0
John Doe,448,9026,1716602,9, false,0,0,190.1841347,0
John Doe,355,259163,963022,21, false,0.08,95253.1438,3.715893087,0.367541446
John Doe,483,153443,711455,26, false,0.085,68110.98591,4.636607731,0.443884608
John Doe,733,151947,1016801,13, false,0,0,6.691813593,0
John Doe,300,281993,619672,4, false,0.055,203887.4973,2.197472987,0.723023257
John Doe,640,181945,1725945,29, false,0,0,9.486080959,0
John Doe,789,113947,1446783,4, false,0,0,12.69698193,0
John Doe,778,281566,1990216,30, false,0,0,7.068381836,0
John Doe,413,103323,174100,16, true,0.067,18312.05679,1.68500721,0.177231176
John Doe,412,135862,915787,15, false,0.067,99229.45091,6.740567635,0.730369426
John Doe,336,95379,1383634,28, false,0,0,14.50669435,0
John Doe,529,142849,637314,9, false,0.063,100817.3215,4.461452303,0.705761479
John Doe,357,9355,617853,29, false,0.085,57520.01016,66.04521646,6.148584731
John Doe,312,173375,1982678,25, false,0,0,11.43577794,0
John Doe,732,11578,916574,8, false,0.059,146406.1154,79.16514078,12.64519912
John Doe,473,274612,93879,18, true,0.08,9983.746544,0.341860516,0.036355828
John Doe,659,53102,487459,13, false,0.067,57682.4071,9.179673082,1.086256772
John Doe,742,28542,1411190,14, false,0,0,49.44257585,0
John Doe,316,194284,1315646,29, false,0,0,6.771767104,0
John Doe,683,201540,57233,12, true,0.063,6973.566559,0.283978367,0.034601402
John Doe,591,43544,758539,11, false,0.063,101824.7212,17.42005787,2.338432877
John Doe,824,266340,1851413,7, false,0,0,6.95131411,0
John Doe,501,200646,829188,17, false,0.067,83175.12408,4.132591729,0.414536667
John Doe,821,126968,1390602,29, false,0,0,10.9523817,0
John Doe,711,75389,1440072,12, false,0,0,19.10188489,0
John Doe,338,9315,14970,4, false,0.055,4612.398759,1.607085346,0.495158214
John Doe,358,242672,1821406,25, false,0,0,7.505628997,0
John Doe,845,144077,1423303,4, false,0,0,9.878766215,0
John Doe,329,294439,1575935,9, false,0,0,5.352331043,0
John Doe,800,59280,313428,24, false,0.08,29805.29223,5.287246964,0.50278833
John Doe,571,40750,285943,16, false,0.067,29175.42975,7.017006135,0.715961466
John Doe,531,31211,1022838,9, false,0,0,32.7717151,0
John Doe,610,136597,1617053,17, false,0,0,11.83812968,0
John Doe,376,25371,1773253,27, false,0,0,69.89290923,0
John Doe,793,41565,805221,16, false,0.067,84427.02073,19.37257308,2.031204637
John Doe,602,73467,1040426,9, false,0,0,14.16181415,0
John Doe,349,137047,1074718,9, false,0,0,7.841966625,0
John Doe,450,4115,755547,21, false,0.08,74731.65415,183.6080194,18.1607908
John Doe,565,194542,691317,6, false,0.059,149416.8636,3.553561699,0.768044245
John Doe,461,119783,1694339,1, false,0,0,14.14507067,0
John Doe,781,30240,250454,2, false,0.055,165530.9049,8.282208995,5.473905585
John Doe,831,132008,1440469,20, false,0,0,10.91198261,0
John Doe,452,250391,647685,5, false,0.059,169750.8971,2.58669441,0.677943285
John Doe,685,142516,1855838,10, false,0,0,13.02196245,0
John Doe,516,51081,660022,24, false,0.08,62686.16067,12.92108612,1.227191337
John Doe,459,46670,1905398,2, false,0,0,40.82704093,0
John Doe,321,130354,1832018,8, false,0,0,14.05417555,0
John Doe,460,214770,40383,30, true,0.085,3730.660072,0.188029054,0.01737049
John Doe,343,103087,528953,6, false,0.059,104895.9772,5.131131957,1.017548063
John Doe,770,148762,1932490,21, false,0,0,12.99048144,0
John Doe,686,15493,679092,25, false,0.08,63513.44334,43.83218228,4.09949289
John Doe,664,259774,1182172,8, false,0,0,4.550771055,0
John Doe,666,280263,1434256,27, false,0,0,5.117536029,0
John Doe,579,253672,1425480,25, false,0,0,5.61938251,0
